id,product,year,day,hour
1316,ABI-L1b-RadC,2022,267,13
1317,ABI-L1b-RadC,2022,267,14
1318,ABI-L1b-RadC,2022,267,15
1319,ABI-L1b-RadC,2022,267,16
1320,ABI-L1b-RadC,2022,267,17
1321,ABI-L1b-RadC,2022,267,18
1322,ABI-L1b-RadC,2022,267,19
1323,ABI-L1b-RadC,2022,267,20
1324,ABI-L1b-RadC,2022,267,21
1325,ABI-L1b-RadC,2022,267,22
1326,ABI-L1b-RadC,2022,267,23
1327,ABI-L1b-RadC,2022,268,00
1328,ABI-L1b-RadC,2022,268,01
1329,ABI-L1b-RadC,2022,268,02
1330,ABI-L1b-RadC,2022,268,03
1331,ABI-L1b-RadC,2022,268,04
1332,ABI-L1b-RadC,2022,268,05
1333,ABI-L1b-RadC,2022,268,06
1334,ABI-L1b-RadC,2022,268,07
1335,ABI-L1b-RadC,2022,268,08
1336,ABI-L1b-RadC,2022,268,09
1337,ABI-L1b-RadC,2022,268,10
1338,ABI-L1b-RadC,2022,268,11
1339,ABI-L1b-RadC,2022,268,12
1340,ABI-L1b-RadC,2022,268,13
1341,ABI-L1b-RadC,2022,268,14
1342,ABI-L1b-RadC,2022,268,15
1343,ABI-L1b-RadC,2022,268,16
1344,ABI-L1b-RadC,2022,268,17
1345,ABI-L1b-RadC,2022,268,18
1346,ABI-L1b-RadC,2022,268,19
1347,ABI-L1b-RadC,2022,268,20
1348,ABI-L1b-RadC,2022,268,21
1349,ABI-L1b-RadC,2022,268,22
1350,ABI-L1b-RadC,2022,268,23
1351,ABI-L1b-RadC,2022,269,00
1352,ABI-L1b-RadC,2022,269,01
1353,ABI-L1b-RadC,2022,269,02
1354,ABI-L1b-RadC,2022,269,03
1355,ABI-L1b-RadC,2022,269,04
1356,ABI-L1b-RadC,2022,269,05
1357,ABI-L1b-RadC,2022,269,06
1358,ABI-L1b-RadC,2022,269,07
1359,ABI-L1b-RadC,2022,269,08
1360,ABI-L1b-RadC,2022,269,09
1361,ABI-L1b-RadC,2022,269,10
1362,ABI-L1b-RadC,2022,269,11
1363,ABI-L1b-RadC,2022,269,12
1364,ABI-L1b-RadC,2022,269,13
1365,ABI-L1b-RadC,2022,269,14
1366,ABI-L1b-RadC,2022,269,15
1367,ABI-L1b-RadC,2022,269,16
1368,ABI-L1b-RadC,2022,269,17
1369,ABI-L1b-RadC,2022,269,18
1370,ABI-L1b-RadC,2022,269,19
1371,ABI-L1b-RadC,2022,269,20
1372,ABI-L1b-RadC,2022,269,21
1373,ABI-L1b-RadC,2022,269,22
1374,ABI-L1b-RadC,2022,269,23
1375,ABI-L1b-RadC,2022,270,00
1376,ABI-L1b-RadC,2022,270,01
1377,ABI-L1b-RadC,2022,270,02
1378,ABI-L1b-RadC,2022,270,03
1379,ABI-L1b-RadC,2022,270,04
1380,ABI-L1b-RadC,2022,270,05
1381,ABI-L1b-RadC,2022,270,06
1382,ABI-L1b-RadC,2022,270,07
1383,ABI-L1b-RadC,2022,270,08
1384,ABI-L1b-RadC,2022,270,09
1385,ABI-L1b-RadC,2022,270,10
1386,ABI-L1b-RadC,2022,270,11
1387,ABI-L1b-RadC,2022,270,12
1388,ABI-L1b-RadC,2022,270,13
1389,ABI-L1b-RadC,2022,270,14
1390,ABI-L1b-RadC,2022,270,15
1391,ABI-L1b-RadC,2022,270,16
1392,ABI-L1b-RadC,2022,270,17
1393,ABI-L1b-RadC,2022,270,18
1394,ABI-L1b-RadC,2022,270,19
1395,ABI-L1b-RadC,2022,270,20
1396,ABI-L1b-RadC,2022,270,21
1397,ABI-L1b-RadC,2022,270,22
1398,ABI-L1b-RadC,2022,270,23
1399,ABI-L1b-RadC,2022,271,00
1400,ABI-L1b-RadC,2022,271,01
1401,ABI-L1b-RadC,2022,271,02
1402,ABI-L1b-RadC,2022,271,03
1403,ABI-L1b-RadC,2022,271,04
1404,ABI-L1b-RadC,2022,271,05
1405,ABI-L1b-RadC,2022,271,06
1406,ABI-L1b-RadC,2022,271,07
1407,ABI-L1b-RadC,2022,271,08
1408,ABI-L1b-RadC,2022,271,09
1409,ABI-L1b-RadC,2022,271,10
1410,ABI-L1b-RadC,2022,271,11
1411,ABI-L1b-RadC,2022,271,12
1412,ABI-L1b-RadC,2022,271,13
1413,ABI-L1b-RadC,2022,271,14
1414,ABI-L1b-RadC,2022,271,15
1415,ABI-L1b-RadC,2022,271,16
1416,ABI-L1b-RadC,2022,271,17
1417,ABI-L1b-RadC,2022,271,18
1418,ABI-L1b-RadC,2022,271,19
1419,ABI-L1b-RadC,2022,271,20
1420,ABI-L1b-RadC,2022,271,21
1421,ABI-L1b-RadC,2022,271,22
1422,ABI-L1b-RadC,2022,271,23
1423,ABI-L1b-RadC,2022,272,00
1424,ABI-L1b-RadC,2022,272,01
1425,ABI-L1b-RadC,2022,272,02
1426,ABI-L1b-RadC,2022,272,03
1427,ABI-L1b-RadC,2022,272,04
1428,ABI-L1b-RadC,2022,272,05
1429,ABI-L1b-RadC,2022,272,06
1430,ABI-L1b-RadC,2022,272,07
1431,ABI-L1b-RadC,2022,272,08
1432,ABI-L1b-RadC,2022,272,09
1433,ABI-L1b-RadC,2022,272,10
1434,ABI-L1b-RadC,2022,272,11
1435,ABI-L1b-RadC,2022,272,12
1436,ABI-L1b-RadC,2022,272,13
1437,ABI-L1b-RadC,2022,272,14
1438,ABI-L1b-RadC,2022,272,15
1439,ABI-L1b-RadC,2022,272,16
1440,ABI-L1b-RadC,2022,272,17
1441,ABI-L1b-RadC,2022,272,18
1442,ABI-L1b-RadC,2022,272,19
1443,ABI-L1b-RadC,2022,272,20
1444,ABI-L1b-RadC,2022,272,21
1445,ABI-L1b-RadC,2022,272,22
1446,ABI-L1b-RadC,2022,272,23
1447,ABI-L1b-RadC,2022,273,00
1448,ABI-L1b-RadC,2022,273,01
1449,ABI-L1b-RadC,2022,273,02
1450,ABI-L1b-RadC,2022,273,03
1451,ABI-L1b-RadC,2022,273,04
1452,ABI-L1b-RadC,2022,273,05
1453,ABI-L1b-RadC,2022,273,06
1454,ABI-L1b-RadC,2022,273,07
1455,ABI-L1b-RadC,2022,273,08
1456,ABI-L1b-RadC,2022,273,09
1457,ABI-L1b-RadC,2022,273,10
1458,ABI-L1b-RadC,2022,273,11
1459,ABI-L1b-RadC,2022,273,12
1460,ABI-L1b-RadC,2022,273,13
1461,ABI-L1b-RadC,2022,273,14
1462,ABI-L1b-RadC,2022,273,15
1463,ABI-L1b-RadC,2022,273,16
1464,ABI-L1b-RadC,2022,273,17
1465,ABI-L1b-RadC,2022,273,18
1466,ABI-L1b-RadC,2022,273,19
1467,ABI-L1b-RadC,2022,273,20
1468,ABI-L1b-RadC,2022,273,21
1469,ABI-L1b-RadC,2022,273,22
1470,ABI-L1b-RadC,2022,273,23
1471,ABI-L1b-RadC,2022,274,00
1472,ABI-L1b-RadC,2022,274,01
1473,ABI-L1b-RadC,2022,274,02
1474,ABI-L1b-RadC,2022,274,03
1475,ABI-L1b-RadC,2022,274,04
1476,ABI-L1b-RadC,2022,274,05
1477,ABI-L1b-RadC,2022,274,06
1478,ABI-L1b-RadC,2022,274,07
1479,ABI-L1b-RadC,2022,274,08
1480,ABI-L1b-RadC,2022,274,09
1481,ABI-L1b-RadC,2022,274,10
1482,ABI-L1b-RadC,2022,274,11
1483,ABI-L1b-RadC,2022,274,12
1484,ABI-L1b-RadC,2022,274,13
1485,ABI-L1b-RadC,2022,274,14
1486,ABI-L1b-RadC,2022,274,15
1487,ABI-L1b-RadC,2022,274,16
1488,ABI-L1b-RadC,2022,274,17
1489,ABI-L1b-RadC,2022,274,18
1490,ABI-L1b-RadC,2022,274,19
1491,ABI-L1b-RadC,2022,274,20
1492,ABI-L1b-RadC,2022,274,21
1493,ABI-L1b-RadC,2022,274,22
1494,ABI-L1b-RadC,2022,274,23
1495,ABI-L1b-RadC,2022,275,00
1496,ABI-L1b-RadC,2022,275,01
1497,ABI-L1b-RadC,2022,275,02
1498,ABI-L1b-RadC,2022,275,03
1499,ABI-L1b-RadC,2022,275,04
1500,ABI-L1b-RadC,2022,275,05
1501,ABI-L1b-RadC,2022,275,06
1502,ABI-L1b-RadC,2022,275,07
1503,ABI-L1b-RadC,2022,275,08
1504,ABI-L1b-RadC,2022,275,09
1505,ABI-L1b-RadC,2022,275,10
1506,ABI-L1b-RadC,2022,275,11
1507,ABI-L1b-RadC,2022,275,12
1508,ABI-L1b-RadC,2022,275,13
1509,ABI-L1b-RadC,2022,275,14
1510,ABI-L1b-RadC,2022,275,15
1511,ABI-L1b-RadC,2022,275,16
1512,ABI-L1b-RadC,2022,275,17
1513,ABI-L1b-RadC,2022,275,18
1514,ABI-L1b-RadC,2022,275,19
1515,ABI-L1b-RadC,2022,275,20
1516,ABI-L1b-RadC,2022,275,21
1517,ABI-L1b-RadC,2022,275,22
1518,ABI-L1b-RadC,2022,275,23
1519,ABI-L1b-RadC,2022,276,00
1520,ABI-L1b-RadC,2022,276,01
1521,ABI-L1b-RadC,2022,276,02
1522,ABI-L1b-RadC,2022,276,03
1523,ABI-L1b-RadC,2022,276,04
1524,ABI-L1b-RadC,2022,276,05
1525,ABI-L1b-RadC,2022,276,06
1526,ABI-L1b-RadC,2022,276,07
1527,ABI-L1b-RadC,2022,276,08
1528,ABI-L1b-RadC,2022,276,09
1529,ABI-L1b-RadC,2022,276,10
1530,ABI-L1b-RadC,2022,276,11
1531,ABI-L1b-RadC,2022,276,12
1532,ABI-L1b-RadC,2022,276,13
1533,ABI-L1b-RadC,2022,276,14
1534,ABI-L1b-RadC,2022,276,15
1535,ABI-L1b-RadC,2022,276,16
1536,ABI-L1b-RadC,2022,276,17
1537,ABI-L1b-RadC,2022,276,18
1538,ABI-L1b-RadC,2022,276,19
1539,ABI-L1b-RadC,2022,276,20
1540,ABI-L1b-RadC,2022,276,21
1541,ABI-L1b-RadC,2022,276,22
1542,ABI-L1b-RadC,2022,276,23
1543,ABI-L1b-RadC,2022,277,00
1544,ABI-L1b-RadC,2022,277,01
1545,ABI-L1b-RadC,2022,277,02
1546,ABI-L1b-RadC,2022,277,03
1547,ABI-L1b-RadC,2022,277,04
1548,ABI-L1b-RadC,2022,277,05
1549,ABI-L1b-RadC,2022,277,06
1550,ABI-L1b-RadC,2022,277,07
1551,ABI-L1b-RadC,2022,277,08
1552,ABI-L1b-RadC,2022,277,09
1553,ABI-L1b-RadC,2022,277,10
1554,ABI-L1b-RadC,2022,277,11
1555,ABI-L1b-RadC,2022,277,12
1556,ABI-L1b-RadC,2022,277,13
1557,ABI-L1b-RadC,2022,277,14
1558,ABI-L1b-RadC,2022,277,15
1559,ABI-L1b-RadC,2022,277,16
1560,ABI-L1b-RadC,2022,277,17
1561,ABI-L1b-RadC,2022,277,18
1562,ABI-L1b-RadC,2022,277,19
1563,ABI-L1b-RadC,2022,277,20
1564,ABI-L1b-RadC,2022,277,21
1565,ABI-L1b-RadC,2022,277,22
1566,ABI-L1b-RadC,2022,277,23
1567,ABI-L1b-RadC,2022,278,00
1568,ABI-L1b-RadC,2022,278,01
1569,ABI-L1b-RadC,2022,278,02
1570,ABI-L1b-RadC,2022,278,03
1571,ABI-L1b-RadC,2022,278,04
1572,ABI-L1b-RadC,2022,278,05
1573,ABI-L1b-RadC,2022,278,06
1574,ABI-L1b-RadC,2022,278,07
1575,ABI-L1b-RadC,2022,278,08
1576,ABI-L1b-RadC,2022,278,09
1577,ABI-L1b-RadC,2022,278,10
1578,ABI-L1b-RadC,2022,278,11
1579,ABI-L1b-RadC,2022,278,12
1580,ABI-L1b-RadC,2022,278,13
1581,ABI-L1b-RadC,2022,278,14
1582,ABI-L1b-RadC,2022,278,15
1583,ABI-L1b-RadC,2022,278,16
1584,ABI-L1b-RadC,2022,278,17
1585,ABI-L1b-RadC,2022,278,18
1586,ABI-L1b-RadC,2022,278,19
1587,ABI-L1b-RadC,2022,278,20
1588,ABI-L1b-RadC,2022,278,21
1589,ABI-L1b-RadC,2022,278,22
1590,ABI-L1b-RadC,2022,278,23
1591,ABI-L1b-RadC,2022,279,00
1592,ABI-L1b-RadC,2022,279,01
1593,ABI-L1b-RadC,2022,279,02
1594,ABI-L1b-RadC,2022,279,03
1595,ABI-L1b-RadC,2022,279,04
1596,ABI-L1b-RadC,2022,279,05
1597,ABI-L1b-RadC,2022,279,06
1598,ABI-L1b-RadC,2022,279,07
1599,ABI-L1b-RadC,2022,279,08
1600,ABI-L1b-RadC,2022,279,09
1601,ABI-L1b-RadC,2022,279,10
1602,ABI-L1b-RadC,2022,279,11
1603,ABI-L1b-RadC,2022,279,12
1604,ABI-L1b-RadC,2022,279,13
1605,ABI-L1b-RadC,2022,279,14
1606,ABI-L1b-RadC,2022,279,15
1607,ABI-L1b-RadC,2022,279,16
1608,ABI-L1b-RadC,2022,279,17
1609,ABI-L1b-RadC,2022,279,18
1610,ABI-L1b-RadC,2022,279,19
1611,ABI-L1b-RadC,2022,279,20
1612,ABI-L1b-RadC,2022,279,21
1613,ABI-L1b-RadC,2022,279,22
1614,ABI-L1b-RadC,2022,279,23
1615,ABI-L1b-RadC,2022,280,00
1616,ABI-L1b-RadC,2022,280,01
1617,ABI-L1b-RadC,2022,280,02
1618,ABI-L1b-RadC,2022,280,03
1619,ABI-L1b-RadC,2022,280,04
1620,ABI-L1b-RadC,2022,280,05
1621,ABI-L1b-RadC,2022,280,06
1622,ABI-L1b-RadC,2022,280,07
1623,ABI-L1b-RadC,2022,280,08
1624,ABI-L1b-RadC,2022,280,09
1625,ABI-L1b-RadC,2022,280,10
1626,ABI-L1b-RadC,2022,280,11
1627,ABI-L1b-RadC,2022,280,12
1628,ABI-L1b-RadC,2022,280,13
1629,ABI-L1b-RadC,2022,280,14
1630,ABI-L1b-RadC,2022,280,15
1631,ABI-L1b-RadC,2022,280,16
1632,ABI-L1b-RadC,2022,280,17
1633,ABI-L1b-RadC,2022,280,18
1634,ABI-L1b-RadC,2022,280,19
1635,ABI-L1b-RadC,2022,280,20
1636,ABI-L1b-RadC,2022,280,21
1637,ABI-L1b-RadC,2022,280,22
1638,ABI-L1b-RadC,2022,280,23
1639,ABI-L1b-RadC,2022,281,00
1640,ABI-L1b-RadC,2022,281,01
1641,ABI-L1b-RadC,2022,281,02
1642,ABI-L1b-RadC,2022,281,03
1643,ABI-L1b-RadC,2022,281,04
1644,ABI-L1b-RadC,2022,281,05
1645,ABI-L1b-RadC,2022,281,06
1646,ABI-L1b-RadC,2022,281,07
1647,ABI-L1b-RadC,2022,281,08
1648,ABI-L1b-RadC,2022,281,09
1649,ABI-L1b-RadC,2022,281,10
1650,ABI-L1b-RadC,2022,281,11
1651,ABI-L1b-RadC,2022,281,12
1652,ABI-L1b-RadC,2022,281,13
1653,ABI-L1b-RadC,2022,281,14
1654,ABI-L1b-RadC,2022,281,15
1655,ABI-L1b-RadC,2022,281,16
1656,ABI-L1b-RadC,2022,281,17
1657,ABI-L1b-RadC,2022,281,18
1658,ABI-L1b-RadC,2022,281,19
1659,ABI-L1b-RadC,2022,281,20
1660,ABI-L1b-RadC,2022,281,21
1661,ABI-L1b-RadC,2022,281,22
1662,ABI-L1b-RadC,2022,281,23
1663,ABI-L1b-RadC,2022,282,00
1664,ABI-L1b-RadC,2022,282,01
1665,ABI-L1b-RadC,2022,282,02
1666,ABI-L1b-RadC,2022,282,03
1667,ABI-L1b-RadC,2022,282,04
1668,ABI-L1b-RadC,2022,282,05
1669,ABI-L1b-RadC,2022,282,06
1670,ABI-L1b-RadC,2022,282,07
1671,ABI-L1b-RadC,2022,282,08
1672,ABI-L1b-RadC,2022,282,09
1673,ABI-L1b-RadC,2022,282,10
1674,ABI-L1b-RadC,2022,282,11
1675,ABI-L1b-RadC,2022,282,12
1676,ABI-L1b-RadC,2022,282,13
1677,ABI-L1b-RadC,2022,282,14
1678,ABI-L1b-RadC,2022,282,15
1679,ABI-L1b-RadC,2022,282,16
1680,ABI-L1b-RadC,2022,282,17
1681,ABI-L1b-RadC,2022,282,18
1682,ABI-L1b-RadC,2022,282,19
1683,ABI-L1b-RadC,2022,282,20
1684,ABI-L1b-RadC,2022,282,21
1685,ABI-L1b-RadC,2022,282,22
1686,ABI-L1b-RadC,2022,282,23
1687,ABI-L1b-RadC,2022,283,00
1688,ABI-L1b-RadC,2022,283,01
1689,ABI-L1b-RadC,2022,283,02
1690,ABI-L1b-RadC,2022,283,03
1691,ABI-L1b-RadC,2022,283,04
1692,ABI-L1b-RadC,2022,283,05
1693,ABI-L1b-RadC,2022,283,06
1694,ABI-L1b-RadC,2022,283,07
1695,ABI-L1b-RadC,2022,283,08
1696,ABI-L1b-RadC,2022,283,09
1697,ABI-L1b-RadC,2022,283,10
1698,ABI-L1b-RadC,2022,283,11
1699,ABI-L1b-RadC,2022,283,12
1700,ABI-L1b-RadC,2022,283,13
1701,ABI-L1b-RadC,2022,283,14
1702,ABI-L1b-RadC,2022,283,15
1703,ABI-L1b-RadC,2022,283,16
1704,ABI-L1b-RadC,2022,283,17
1705,ABI-L1b-RadC,2022,283,18
1706,ABI-L1b-RadC,2022,283,19
1707,ABI-L1b-RadC,2022,283,20
1708,ABI-L1b-RadC,2022,283,21
1709,ABI-L1b-RadC,2022,283,22
1710,ABI-L1b-RadC,2022,283,23
1711,ABI-L1b-RadC,2022,284,00
1712,ABI-L1b-RadC,2022,284,01
1713,ABI-L1b-RadC,2022,284,02
1714,ABI-L1b-RadC,2022,284,03
1715,ABI-L1b-RadC,2022,284,04
1716,ABI-L1b-RadC,2022,284,05
1717,ABI-L1b-RadC,2022,284,06
1718,ABI-L1b-RadC,2022,284,07
1719,ABI-L1b-RadC,2022,284,08
1720,ABI-L1b-RadC,2022,284,09
1721,ABI-L1b-RadC,2022,284,10
1722,ABI-L1b-RadC,2022,284,11
1723,ABI-L1b-RadC,2022,284,12
1724,ABI-L1b-RadC,2022,284,13
1725,ABI-L1b-RadC,2022,286,16
1726,ABI-L1b-RadC,2022,286,17
1727,ABI-L1b-RadC,2022,286,18
1728,ABI-L1b-RadC,2022,286,19
1729,ABI-L1b-RadC,2022,286,20
1730,ABI-L1b-RadC,2022,286,21
1731,ABI-L1b-RadC,2022,286,22
1732,ABI-L1b-RadC,2022,286,23
1733,ABI-L1b-RadC,2022,287,00
1734,ABI-L1b-RadC,2022,287,01
1735,ABI-L1b-RadC,2022,287,02
1736,ABI-L1b-RadC,2022,287,03
1737,ABI-L1b-RadC,2022,287,04
1738,ABI-L1b-RadC,2022,287,05
1739,ABI-L1b-RadC,2022,287,06
1740,ABI-L1b-RadC,2022,287,07
1741,ABI-L1b-RadC,2022,287,08
1742,ABI-L1b-RadC,2022,287,09
1743,ABI-L1b-RadC,2022,287,10
1744,ABI-L1b-RadC,2022,287,11
1745,ABI-L1b-RadC,2022,287,12
1746,ABI-L1b-RadC,2022,287,13
1747,ABI-L1b-RadC,2022,287,14
1748,ABI-L1b-RadC,2022,287,15
1749,ABI-L1b-RadC,2022,287,16
1750,ABI-L1b-RadC,2022,287,17
1751,ABI-L1b-RadC,2022,287,18
1752,ABI-L1b-RadC,2022,287,19
1753,ABI-L1b-RadC,2022,287,20
1754,ABI-L1b-RadC,2022,287,21
1755,ABI-L1b-RadC,2022,287,22
1756,ABI-L1b-RadC,2022,287,23
1757,ABI-L1b-RadC,2022,288,00
1758,ABI-L1b-RadC,2022,288,01
1759,ABI-L1b-RadC,2022,288,02
1760,ABI-L1b-RadC,2022,288,03
1761,ABI-L1b-RadC,2022,288,04
1762,ABI-L1b-RadC,2022,288,05
1763,ABI-L1b-RadC,2022,288,06
1764,ABI-L1b-RadC,2022,288,07
1765,ABI-L1b-RadC,2022,288,08
1766,ABI-L1b-RadC,2022,288,09
1767,ABI-L1b-RadC,2022,288,10
1768,ABI-L1b-RadC,2022,288,11
1769,ABI-L1b-RadC,2022,288,12
1770,ABI-L1b-RadC,2022,288,13
1771,ABI-L1b-RadC,2022,288,14
1772,ABI-L1b-RadC,2022,288,15
1773,ABI-L1b-RadC,2022,288,16
1774,ABI-L1b-RadC,2022,288,17
1775,ABI-L1b-RadC,2022,288,18
1776,ABI-L1b-RadC,2022,288,19
1777,ABI-L1b-RadC,2022,288,20
1778,ABI-L1b-RadC,2022,288,21
1779,ABI-L1b-RadC,2022,288,22
1780,ABI-L1b-RadC,2022,288,23
1781,ABI-L1b-RadC,2022,289,00
1782,ABI-L1b-RadC,2022,289,01
1783,ABI-L1b-RadC,2022,289,02
1784,ABI-L1b-RadC,2022,289,03
1785,ABI-L1b-RadC,2022,289,04
1786,ABI-L1b-RadC,2022,289,05
1787,ABI-L1b-RadC,2022,289,06
1788,ABI-L1b-RadC,2022,289,07
1789,ABI-L1b-RadC,2022,289,08
1790,ABI-L1b-RadC,2022,289,09
1791,ABI-L1b-RadC,2022,289,10
1792,ABI-L1b-RadC,2022,289,11
1793,ABI-L1b-RadC,2022,289,12
1794,ABI-L1b-RadC,2022,289,13
1795,ABI-L1b-RadC,2022,289,14
1796,ABI-L1b-RadC,2022,289,15
1797,ABI-L1b-RadC,2022,289,16
1798,ABI-L1b-RadC,2022,289,17
1799,ABI-L1b-RadC,2022,289,18
1800,ABI-L1b-RadC,2022,289,19
1801,ABI-L1b-RadC,2022,289,20
1802,ABI-L1b-RadC,2022,289,21
1803,ABI-L1b-RadC,2022,289,22
1804,ABI-L1b-RadC,2022,289,23
1805,ABI-L1b-RadC,2022,290,00
1806,ABI-L1b-RadC,2022,290,01
1807,ABI-L1b-RadC,2022,290,02
1808,ABI-L1b-RadC,2022,290,03
1809,ABI-L1b-RadC,2022,290,04
1810,ABI-L1b-RadC,2022,290,05
1811,ABI-L1b-RadC,2022,290,06
1812,ABI-L1b-RadC,2022,290,07
1813,ABI-L1b-RadC,2022,290,08
1814,ABI-L1b-RadC,2022,290,09
1815,ABI-L1b-RadC,2022,290,10
1816,ABI-L1b-RadC,2022,290,11
1817,ABI-L1b-RadC,2022,290,12
1818,ABI-L1b-RadC,2022,290,13
1819,ABI-L1b-RadC,2022,290,14
1820,ABI-L1b-RadC,2022,290,15
1821,ABI-L1b-RadC,2022,290,16
1822,ABI-L1b-RadC,2022,290,17
1823,ABI-L1b-RadC,2022,290,18
1824,ABI-L1b-RadC,2022,290,19
1825,ABI-L1b-RadC,2022,290,20
1826,ABI-L1b-RadC,2022,290,21
1827,ABI-L1b-RadC,2022,290,22
1828,ABI-L1b-RadC,2022,290,23
1829,ABI-L1b-RadC,2022,291,00
1830,ABI-L1b-RadC,2022,291,01
1831,ABI-L1b-RadC,2022,291,02
1832,ABI-L1b-RadC,2022,291,03
1833,ABI-L1b-RadC,2022,291,04
1834,ABI-L1b-RadC,2022,291,05
1835,ABI-L1b-RadC,2022,291,06
1836,ABI-L1b-RadC,2022,291,07
1837,ABI-L1b-RadC,2022,291,08
1838,ABI-L1b-RadC,2022,291,09
1839,ABI-L1b-RadC,2022,291,10
1840,ABI-L1b-RadC,2022,291,11
1841,ABI-L1b-RadC,2022,291,12
1842,ABI-L1b-RadC,2022,291,13
1843,ABI-L1b-RadC,2022,291,14
1844,ABI-L1b-RadC,2022,291,15
1845,ABI-L1b-RadC,2022,291,16
1846,ABI-L1b-RadC,2022,291,17
1847,ABI-L1b-RadC,2022,291,18
1848,ABI-L1b-RadC,2022,291,19
1849,ABI-L1b-RadC,2022,291,20
1850,ABI-L1b-RadC,2022,291,21
1851,ABI-L1b-RadC,2022,291,22
1852,ABI-L1b-RadC,2022,291,23
1853,ABI-L1b-RadC,2022,292,00
1854,ABI-L1b-RadC,2022,292,01
1855,ABI-L1b-RadC,2022,292,02
1856,ABI-L1b-RadC,2022,292,03
1857,ABI-L1b-RadC,2022,292,04
1858,ABI-L1b-RadC,2022,292,05
1859,ABI-L1b-RadC,2022,292,06
1860,ABI-L1b-RadC,2022,292,07
1861,ABI-L1b-RadC,2022,292,08
1862,ABI-L1b-RadC,2022,292,09
1863,ABI-L1b-RadC,2022,292,10
1864,ABI-L1b-RadC,2022,292,11
1865,ABI-L1b-RadC,2022,292,12
1866,ABI-L1b-RadC,2022,292,13
1867,ABI-L1b-RadC,2022,292,14
1868,ABI-L1b-RadC,2022,292,15
1869,ABI-L1b-RadC,2022,292,16
1870,ABI-L1b-RadC,2022,292,17
1871,ABI-L1b-RadC,2022,292,18
1872,ABI-L1b-RadC,2022,292,19
1873,ABI-L1b-RadC,2022,292,20
1874,ABI-L1b-RadC,2022,292,21
1875,ABI-L1b-RadC,2022,292,22
1876,ABI-L1b-RadC,2022,292,23
1877,ABI-L1b-RadC,2022,293,00
1878,ABI-L1b-RadC,2022,293,01
1879,ABI-L1b-RadC,2022,293,02
1880,ABI-L1b-RadC,2022,293,03
1881,ABI-L1b-RadC,2022,293,04
1882,ABI-L1b-RadC,2022,293,05
1883,ABI-L1b-RadC,2022,293,06
1884,ABI-L1b-RadC,2022,293,07
1885,ABI-L1b-RadC,2022,293,08
1886,ABI-L1b-RadC,2022,293,09
1887,ABI-L1b-RadC,2022,293,10
1888,ABI-L1b-RadC,2022,293,11
1889,ABI-L1b-RadC,2022,293,12
1890,ABI-L1b-RadC,2022,293,13
1891,ABI-L1b-RadC,2022,293,14
1892,ABI-L1b-RadC,2022,293,15
1893,ABI-L1b-RadC,2022,293,16
1894,ABI-L1b-RadC,2022,293,17
1895,ABI-L1b-RadC,2022,293,18
1896,ABI-L1b-RadC,2022,293,19
1897,ABI-L1b-RadC,2022,293,20
1898,ABI-L1b-RadC,2022,293,21
1899,ABI-L1b-RadC,2022,293,22
1900,ABI-L1b-RadC,2022,293,23
1901,ABI-L1b-RadC,2022,294,00
1902,ABI-L1b-RadC,2022,294,01
1903,ABI-L1b-RadC,2022,294,02
1904,ABI-L1b-RadC,2022,294,03
1905,ABI-L1b-RadC,2022,294,04
1906,ABI-L1b-RadC,2022,294,05
1907,ABI-L1b-RadC,2022,294,06
1908,ABI-L1b-RadC,2022,294,07
1909,ABI-L1b-RadC,2022,294,08
1910,ABI-L1b-RadC,2022,294,09
1911,ABI-L1b-RadC,2022,294,10
1912,ABI-L1b-RadC,2022,294,11
1913,ABI-L1b-RadC,2022,294,12
1914,ABI-L1b-RadC,2022,294,13
1915,ABI-L1b-RadC,2022,294,14
1916,ABI-L1b-RadC,2022,294,15
1917,ABI-L1b-RadC,2022,294,16
1918,ABI-L1b-RadC,2022,294,17
1919,ABI-L1b-RadC,2022,294,18
1920,ABI-L1b-RadC,2022,294,19
1921,ABI-L1b-RadC,2022,294,20
1922,ABI-L1b-RadC,2022,294,21
1923,ABI-L1b-RadC,2022,294,22
1924,ABI-L1b-RadC,2022,294,23
1925,ABI-L1b-RadC,2022,295,00
1926,ABI-L1b-RadC,2022,295,01
1927,ABI-L1b-RadC,2022,295,02
1928,ABI-L1b-RadC,2022,295,03
1929,ABI-L1b-RadC,2022,295,04
1930,ABI-L1b-RadC,2022,295,05
1931,ABI-L1b-RadC,2022,295,06
1932,ABI-L1b-RadC,2022,295,07
1933,ABI-L1b-RadC,2022,295,08
1934,ABI-L1b-RadC,2022,295,09
1935,ABI-L1b-RadC,2022,295,10
1936,ABI-L1b-RadC,2022,295,11
1937,ABI-L1b-RadC,2022,295,12
1938,ABI-L1b-RadC,2022,295,13
1939,ABI-L1b-RadC,2022,295,14
1940,ABI-L1b-RadC,2022,295,15
1941,ABI-L1b-RadC,2022,295,16
1942,ABI-L1b-RadC,2022,295,17
1943,ABI-L1b-RadC,2022,295,18
1944,ABI-L1b-RadC,2022,295,19
1945,ABI-L1b-RadC,2022,295,20
1946,ABI-L1b-RadC,2022,295,21
1947,ABI-L1b-RadC,2022,295,22
1948,ABI-L1b-RadC,2022,295,23
1949,ABI-L1b-RadC,2022,296,00
1950,ABI-L1b-RadC,2022,296,01
